Material,a,b,c,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Ge-Se,11.926000,12.684000,12.370000,1.000000,77.000000,40.670000,18.540000,35.680000,6.070000,8.850000,19.650000,1107.140000,1.020000 
Ge-S,11.143000,12.741000,13.180000,1.000000,67.700000,43.020000,8.250000,15.700000,2.520000,3.550000,11.320000,37.600000,1.210000 
Ge-Te,12.697000,13.090000,11.258000,1.000000,61.010000,38.270000,12.400000,20.770000,3.810000,5.060000,16.630000,202.790000,1.050000 
Si-Se,11.258000,12.855000,12.929000,1.000000,77.240000,51.920000,15.460000,23.710000,4.620000,5.840000,23.580000,382.100000,1.030000 
Si-S,10.044000,13.750000,13.549000,1.000000,91.540000,29.930000,21.100000,62.530000,7.950000,15.880000,15.670000,1016.270000,0.970000 
Si-Te,12.313000,12.927000,11.756000,1.000000,81.390000,52.370000,28.450000,37.260000,8.650000,10.110000,39.890000,118.450000,0.840000 
Sn-S,12.186000,12.511000,12.273000,1.000000,54.470000,25.670000,18.020000,32.590000,6.120000,8.800000,17.040000,110.300000,0.850000 
Sn-Te,13.744000,14.165000,9.611000,1.000000,25.250000,3.860000,7.050000,23.290000,3.060000,7.740000,4.160000,23.560000,0.510000 
